timestamp,week_label,action,rows
2025-12-16 14:12:41.95804,2025-49,skipped,NA
2025-12-16 14:17:13.784307,2025-48,skipped,NA
2025-12-16 14:17:18.799378,2025-49,skipped,NA
2025-12-16 14:22:11.356354,2025-48,skipped,NA
2025-12-16 14:22:16.378201,2025-49,skipped,NA
2025-12-16 14:24:54.102124,2025-48,skipped,NA
2025-12-16 14:24:59.128545,2025-49,skipped,NA
2025-12-16 14:28:19.449484,2025-48,skipped,NA
2025-12-16 14:28:24.468817,2025-49,skipped,NA
2025-12-16 14:37:00.411742,2025-48,skipped,NA
2025-12-16 14:37:05.4324,2025-49,skipped,NA
2025-12-16 14:47:05.115813,2025-48,skipped,NA
2025-12-16 14:47:10.132645,2025-49,skipped,NA
2025-12-16 14:58:01.831338,2025-48,skipped,NA
2025-12-16 14:58:06.847254,2025-49,skipped,NA
2025-12-16 15:59:15.629106,2025-48,skipped,NA
2025-12-16 15:59:20.637277,2025-49,downloaded,912
2025-12-16 16:08:21.649514,2025-48,skipped,NA
2025-12-16 16:08:26.673791,2025-49,skipped,NA
2025-12-16 16:12:09.932238,2025-48,skipped,NA
2025-12-16 16:12:14.986008,2025-49,skipped,NA
2025-12-17 02:46:24.1336,2025-48,skipped,NA
2025-12-17 02:46:29.14749,2025-49,skipped,NA
2025-12-17 02:49:39.917691,2025-48,skipped,NA
2025-12-17 02:49:44.932443,2025-49,skipped,NA
2025-12-17 03:05:16.25665,2025-48,skipped,NA
2025-12-17 03:05:21.276174,2025-49,skipped,NA
2025-12-17 03:17:59.026272,2025-48,skipped,NA
2025-12-17 03:18:04.044597,2025-49,skipped,NA
2025-12-17 03:22:43.508909,2025-48,skipped,NA
2025-12-17 03:22:48.528246,2025-49,skipped,NA
2025-12-17 03:30:30.29393,2025-48,skipped,NA
2025-12-17 03:30:35.316483,2025-49,skipped,NA
2025-12-17 03:33:45.148104,2025-48,skipped,NA
2025-12-17 03:33:50.165259,2025-49,skipped,NA
2025-12-17 03:44:01.204761,2025-48,skipped,NA
2025-12-17 03:44:06.226878,2025-49,skipped,NA
2025-12-17 03:46:06.889416,2025-48,skipped,NA
2025-12-17 03:46:11.954551,2025-49,skipped,NA
2025-12-17 05:47:33.544388,2025-48,skipped,NA
2025-12-17 05:47:38.56508,2025-49,skipped,NA
2025-12-17 06:45:15.928777,2025-48,skipped,NA
2025-12-17 06:45:20.949731,2025-49,skipped,NA
2025-12-17 06:57:05.863053,2025-48,skipped,NA
2025-12-17 06:57:10.878296,2025-49,skipped,NA
2025-12-17 07:06:05.275086,2025-48,skipped,NA
2025-12-17 07:06:10.290357,2025-49,skipped,NA
2025-12-17 07:13:12.53742,2025-48,skipped,NA
2025-12-17 07:13:17.567184,2025-49,skipped,NA
2025-12-17 07:30:04.068418,2025-48,skipped,NA
2025-12-17 07:30:09.094828,2025-49,skipped,NA
2025-12-17 07:42:49.23789,2025-48,skipped,NA
2025-12-17 07:42:54.255563,2025-49,skipped,NA
2025-12-17 07:57:54.731186,2025-48,skipped,NA
2025-12-17 07:57:59.751683,2025-49,skipped,NA
2025-12-17 08:05:59.613408,2025-48,skipped,NA
2025-12-17 08:06:04.666485,2025-49,skipped,NA
2025-12-17 08:14:57.488729,2025-48,skipped,NA
2025-12-17 08:15:02.506737,2025-49,skipped,NA
2025-12-18 02:40:46.111263,2025-48,skipped,NA
2025-12-18 02:40:51.150306,2025-49,skipped,NA
2025-12-18 02:46:10.518304,2025-48,skipped,NA
2025-12-18 02:46:15.545071,2025-49,skipped,NA
2025-12-18 02:55:14.045728,2025-48,skipped,NA
2025-12-18 02:55:19.117051,2025-49,skipped,NA
2025-12-18 03:00:46.544626,2025-48,skipped,NA
2025-12-18 03:00:51.632506,2025-49,skipped,NA
2025-12-18 03:09:27.490466,2025-48,skipped,NA
2025-12-18 03:09:32.508121,2025-49,skipped,NA
2025-12-18 03:11:13.81644,2025-48,skipped,NA
2025-12-18 03:11:18.878034,2025-49,skipped,NA
2025-12-18 03:18:09.824752,2025-48,skipped,NA
2025-12-18 03:18:14.846008,2025-49,skipped,NA
2025-12-18 03:26:23.672892,2025-48,skipped,NA
2025-12-18 03:26:28.701344,2025-49,skipped,NA
2025-12-18 03:33:23.845389,2025-48,skipped,NA
2025-12-18 03:33:28.894639,2025-49,skipped,NA
2025-12-18 03:46:11.056796,2025-48,skipped,NA
2025-12-18 03:46:16.147174,2025-49,skipped,NA
2025-12-18 03:50:07.728861,2025-48,skipped,NA
2025-12-18 03:50:12.738279,2025-49,skipped,NA
2025-12-18 05:49:17.309768,2025-48,skipped,NA
2025-12-18 05:49:22.363966,2025-49,skipped,NA
2025-12-19 05:45:47.524006,2025-49,skipped,NA
2025-12-19 05:45:52.619963,2025-50,not_found,NA
2025-12-21 16:22:19.933662,2025-49,skipped,NA
2025-12-21 16:22:25.0182,2025-50,not_found,NA
2025-12-22 05:49:01.287328,2025-49,skipped,NA
2025-12-22 05:49:06.303384,2025-50,not_found,NA
2025-12-23 05:50:05.151595,2025-49,skipped,NA
2025-12-23 05:50:10.177847,2025-50,downloaded,910
2025-12-24 05:49:54.748237,2025-49,skipped,NA
2025-12-24 05:49:59.770964,2025-50,skipped,NA
2025-12-25 05:49:50.954372,2025-49,skipped,NA
2025-12-25 05:49:55.971577,2025-50,skipped,NA
2025-12-26 05:45:45.702314,2025-50,skipped,NA
2025-12-26 05:45:50.737105,2025-51,not_found,NA
2025-12-29 05:55:21.983946,2025-50,skipped,NA
2025-12-29 05:55:26.99887,2025-51,not_found,NA
2025-12-30 05:24:02.237434,2025-50,skipped,NA
2025-12-30 05:24:07.287801,2025-51,not_found,NA
2025-12-31 05:25:30.905912,2025-50,skipped,NA
2025-12-31 05:25:35.921574,2025-51,not_found,NA
2026-01-01 05:27:18.659847,2025-50,skipped,NA
2026-01-01 05:27:23.677251,2025-51,not_found,NA
2026-01-02 05:26:01.608276,2025-51,not_found,NA
2026-01-02 05:26:09.457952,2025-52,not_found,NA
2026-01-05 05:35:37.868642,2025-51,not_found,NA
2026-01-05 05:35:45.228746,2025-52,not_found,NA
2026-01-06 05:25:25.936826,2025-51,downloaded,911
2026-01-06 05:25:33.040028,2025-52,not_found,NA
2026-01-07 05:25:29.19312,2025-51,skipped,NA
2026-01-07 05:25:34.214715,2025-52,not_found,NA
2026-01-08 05:25:13.585588,2025-51,skipped,NA
2026-01-08 05:25:18.684242,2025-52,not_found,NA
2026-01-09 05:25:49.248463,2025-52,downloaded,912
2026-01-09 05:25:55.254964,2026-01,not_found,NA
2026-01-12 05:30:05.550926,2025-52,skipped,NA
2026-01-12 05:30:10.583028,2026-01,not_found,NA
2026-01-13 05:25:57.026253,2025-52,skipped,NA
2026-01-13 05:26:02.071434,2026-01,not_found,NA
2026-01-14 05:24:59.907017,2025-52,skipped,NA
2026-01-14 05:25:04.925704,2026-01,downloaded,912
2026-01-15 05:26:19.579963,2025-52,skipped,NA
2026-01-15 05:26:24.599509,2026-01,skipped,NA
2026-01-16 05:25:52.889614,2026-01,skipped,NA
2026-01-16 05:25:57.965954,2026-02,not_found,NA
2026-01-19 05:31:37.106308,2026-01,skipped,NA
2026-01-19 05:31:42.123909,2026-02,not_found,NA
2026-01-20 05:28:55.392739,2026-01,skipped,NA
2026-01-20 05:29:00.410649,2026-02,downloaded,912
2026-01-21 05:28:57.263203,2026-01,skipped,NA
2026-01-21 05:29:02.272452,2026-02,skipped,NA
2026-01-22 05:28:47.885446,2026-01,skipped,NA
2026-01-22 05:28:52.918726,2026-02,skipped,NA
2026-01-23 05:28:19.964388,2026-02,skipped,NA
2026-01-23 05:28:24.99337,2026-03,not_found,NA
2026-01-26 05:33:35.302988,2026-02,skipped,NA
2026-01-26 05:33:40.320758,2026-03,not_found,NA
2026-01-27 05:27:30.191126,2026-02,skipped,NA
2026-01-27 05:27:35.216259,2026-03,not_found,NA
2026-01-28 05:28:28.066284,2026-02,skipped,NA
2026-01-28 05:28:33.096958,2026-03,not_found,NA
2026-01-29 05:43:54.776762,2026-02,skipped,NA
2026-01-29 05:43:59.794372,2026-03,not_found,NA
2026-01-30 05:46:21.180978,2026-03,downloaded,912
2026-01-30 05:46:27.827664,2026-04,not_found,NA
2026-02-02 06:04:05.223326,2026-03,skipped,NA
2026-02-02 06:04:10.239552,2026-04,not_found,NA
2026-02-03 05:51:47.489216,2026-03,skipped,NA
2026-02-03 05:51:52.524701,2026-04,not_found,NA
2026-02-04 05:49:02.744718,2026-03,skipped,NA
2026-02-04 05:49:07.762485,2026-04,downloaded,912
2026-02-05 05:56:21.700909,2026-03,skipped,NA
2026-02-05 05:56:26.729442,2026-04,skipped,NA
2026-02-06 05:54:00.121053,2026-04,skipped,NA
2026-02-06 05:54:05.139251,2026-05,not_found,NA
2026-02-09 06:08:12.258446,2026-04,skipped,NA
2026-02-09 06:08:17.276107,2026-05,not_found,NA
2026-02-10 06:12:28.977051,2026-04,skipped,NA
2026-02-10 06:12:33.994512,2026-05,not_found,NA
2026-02-11 06:09:03.506932,2026-04,skipped,NA
2026-02-11 06:09:08.523402,2026-05,not_found,NA
2026-02-12 06:05:04.959722,2026-04,skipped,NA
2026-02-12 06:05:09.994394,2026-05,not_found,NA
2026-02-13 05:59:58.989095,2026-05,downloaded,912
2026-02-13 06:00:06.133299,2026-06,not_found,NA
2026-02-16 06:06:41.771928,2026-05,skipped,NA
2026-02-16 06:06:46.791058,2026-06,not_found,NA
2026-02-17 05:58:08.091678,2026-05,skipped,NA
2026-02-17 05:58:13.101016,2026-06,not_found,NA
2026-02-18 06:01:34.533926,2026-05,skipped,NA
2026-02-18 06:01:39.558015,2026-06,downloaded,912
2026-02-19 05:59:35.619614,2026-05,skipped,NA
2026-02-19 05:59:40.638039,2026-06,skipped,NA
2026-02-20 05:54:40.166625,2026-06,skipped,NA
2026-02-20 05:54:45.220222,2026-07,not_found,NA
2026-02-23 06:05:56.954904,2026-06,skipped,NA
2026-02-23 06:06:02.001818,2026-07,not_found,NA
2026-02-24 06:08:02.141893,2026-06,skipped,NA
2026-02-24 06:08:07.156075,2026-07,downloaded,912
2026-02-25 06:01:26.252462,2026-06,skipped,NA
2026-02-25 06:01:31.318609,2026-07,skipped,NA
2026-02-26 05:58:22.326005,2026-06,skipped,NA
2026-02-26 05:58:27.345372,2026-07,skipped,NA
2026-02-27 05:53:10.79746,2026-07,skipped,NA
2026-02-27 05:53:15.815404,2026-08,not_found,NA
2026-03-02 05:53:22.365564,2026-07,skipped,NA
2026-03-02 05:53:27.416384,2026-08,not_found,NA
2026-03-03 05:50:04.460026,2026-07,skipped,NA
2026-03-03 05:50:09.483935,2026-08,downloaded,912
2026-03-04 05:44:06.764199,2026-07,skipped,NA
2026-03-04 05:44:11.773667,2026-08,skipped,NA
2026-03-05 05:48:29.177678,2026-07,skipped,NA
2026-03-05 05:48:34.227881,2026-08,skipped,NA
2026-03-06 05:45:13.638424,2026-08,skipped,NA
2026-03-06 05:45:18.807577,2026-09,not_found,NA
2026-03-09 05:58:10.157406,2026-08,skipped,NA
2026-03-09 05:58:15.176765,2026-09,not_found,NA
