"date","value","year","week_label_clean","pref","category"
"2016-06-19",0.41,2016,"June 13–19, 2016","Nationwide","Fifth disease"
"2016-06-19",0.57,2016,"June 13–19, 2016","Nationwide","Roseola"
"2016-06-19",0.03,2016,"June 13–19, 2016","Nationwide","Whooping cough"
"2016-06-19",0.91,2016,"June 13–19, 2016","Nationwide","Herpangina"
"2016-06-19",1.06,2016,"June 13–19, 2016","Nationwide","Mumps"
"2016-06-19",0.01,2016,"June 13–19, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-06-19",0.74,2016,"June 13–19, 2016","Nationwide","Viral conjunctivitis"
"2016-06-19",0.03,2016,"June 13–19, 2016","Nationwide","Bacterial meningitis"
"2016-06-19",0.07,2016,"June 13–19, 2016","Nationwide","Viral meningitis"
"2016-06-19",0.64,2016,"June 13–19, 2016","Nationwide","Mycoplasma pneumonia"
"2016-06-19",0,2016,"June 13–19, 2016","Nationwide","Chlamydia pneumonia"
"2016-06-19",0.16,2016,"June 13–19, 2016","Nationwide","Rotavirus"
"2016-06-26",0.04,2016,"June 20–26, 2016","Nationwide","Flu"
"2016-06-26",0.7,2016,"June 20–26, 2016","Nationwide","Adenovirus infection"
"2016-06-26",2.75,2016,"June 20–26, 2016","Nationwide","Strep throat"
"2016-06-26",5.42,2016,"June 20–26, 2016","Nationwide","Gastroenteritis"
"2016-06-26",0.44,2016,"June 20–26, 2016","Nationwide","Chickenpox"
"2016-06-26",0.41,2016,"June 20–26, 2016","Nationwide","Hand-foot-mouth disease"
"2016-06-26",0.44,2016,"June 20–26, 2016","Nationwide","Fifth disease"
"2016-06-26",0.62,2016,"June 20–26, 2016","Nationwide","Roseola"
"2016-06-26",0.03,2016,"June 20–26, 2016","Nationwide","Whooping cough"
"2016-06-26",1.48,2016,"June 20–26, 2016","Nationwide","Herpangina"
"2016-06-26",1.13,2016,"June 20–26, 2016","Nationwide","Mumps"
"2016-06-26",0,2016,"June 20–26, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-06-26",0.81,2016,"June 20–26, 2016","Nationwide","Viral conjunctivitis"
"2016-06-26",0.03,2016,"June 20–26, 2016","Nationwide","Bacterial meningitis"
"2016-06-26",0.05,2016,"June 20–26, 2016","Nationwide","Viral meningitis"
"2016-06-26",0.7,2016,"June 20–26, 2016","Nationwide","Mycoplasma pneumonia"
"2016-06-26",0.01,2016,"June 20–26, 2016","Nationwide","Chlamydia pneumonia"
"2016-06-26",0.09,2016,"June 20–26, 2016","Nationwide","Rotavirus"
"2016-07-03",0.03,2016,"June 27 – July 3, 2016","Nationwide","Flu"
"2016-07-03",0.69,2016,"June 27 – July 3, 2016","Nationwide","Adenovirus infection"
"2016-07-03",2.68,2016,"June 27 – July 3, 2016","Nationwide","Strep throat"
"2016-07-03",4.98,2016,"June 27 – July 3, 2016","Nationwide","Gastroenteritis"
"2016-07-03",0.45,2016,"June 27 – July 3, 2016","Nationwide","Chickenpox"
"2016-07-03",0.48,2016,"June 27 – July 3, 2016","Nationwide","Hand-foot-mouth disease"
"2016-07-03",0.41,2016,"June 27 – July 3, 2016","Nationwide","Fifth disease"
"2016-07-03",0.6,2016,"June 27 – July 3, 2016","Nationwide","Roseola"
"2016-07-03",0.02,2016,"June 27 – July 3, 2016","Nationwide","Whooping cough"
"2016-07-03",2.26,2016,"June 27 – July 3, 2016","Nationwide","Herpangina"
"2016-07-03",1.06,2016,"June 27 – July 3, 2016","Nationwide","Mumps"
"2016-07-03",0.02,2016,"June 27 – July 3, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-07-03",0.75,2016,"June 27 – July 3, 2016","Nationwide","Viral conjunctivitis"
"2016-07-03",0.02,2016,"June 27 – July 3, 2016","Nationwide","Bacterial meningitis"
"2016-07-03",0.06,2016,"June 27 – July 3, 2016","Nationwide","Viral meningitis"
"2016-07-03",0.64,2016,"June 27 – July 3, 2016","Nationwide","Mycoplasma pneumonia"
"2016-07-03",0.01,2016,"June 27 – July 3, 2016","Nationwide","Chlamydia pneumonia"
"2016-07-03",0.07,2016,"June 27 – July 3, 2016","Nationwide","Rotavirus"
"2016-07-10",0.03,2016,"July 4–10, 2016","Nationwide","Flu"
"2016-07-10",0.61,2016,"July 4–10, 2016","Nationwide","Adenovirus infection"
"2016-07-10",2.54,2016,"July 4–10, 2016","Nationwide","Strep throat"
"2016-07-10",4.55,2016,"July 4–10, 2016","Nationwide","Gastroenteritis"
"2016-07-10",0.38,2016,"July 4–10, 2016","Nationwide","Chickenpox"
"2016-07-10",0.64,2016,"July 4–10, 2016","Nationwide","Hand-foot-mouth disease"
"2016-07-10",0.4,2016,"July 4–10, 2016","Nationwide","Fifth disease"
"2016-07-10",0.55,2016,"July 4–10, 2016","Nationwide","Roseola"
"2016-07-10",0.03,2016,"July 4–10, 2016","Nationwide","Whooping cough"
"2016-07-10",3.14,2016,"July 4–10, 2016","Nationwide","Herpangina"
"2016-07-10",1.21,2016,"July 4–10, 2016","Nationwide","Mumps"
"2016-07-10",0.02,2016,"July 4–10, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-07-10",0.85,2016,"July 4–10, 2016","Nationwide","Viral conjunctivitis"
"2016-07-10",0.02,2016,"July 4–10, 2016","Nationwide","Bacterial meningitis"
"2016-07-10",0.07,2016,"July 4–10, 2016","Nationwide","Viral meningitis"
"2016-07-10",0.77,2016,"July 4–10, 2016","Nationwide","Mycoplasma pneumonia"
"2016-07-10",0.02,2016,"July 4–10, 2016","Nationwide","Chlamydia pneumonia"
"2016-07-10",0.07,2016,"July 4–10, 2016","Nationwide","Rotavirus"
"2016-07-17",0.03,2016,"July 11–17, 2016","Nationwide","Flu"
"2016-07-17",0.57,2016,"July 11–17, 2016","Nationwide","Adenovirus infection"
"2016-07-17",2.42,2016,"July 11–17, 2016","Nationwide","Strep throat"
"2016-07-17",4.44,2016,"July 11–17, 2016","Nationwide","Gastroenteritis"
"2016-07-17",0.38,2016,"July 11–17, 2016","Nationwide","Chickenpox"
"2016-07-17",0.73,2016,"July 11–17, 2016","Nationwide","Hand-foot-mouth disease"
"2016-07-17",0.33,2016,"July 11–17, 2016","Nationwide","Fifth disease"
"2016-07-17",0.56,2016,"July 11–17, 2016","Nationwide","Roseola"
"2016-07-17",0.02,2016,"July 11–17, 2016","Nationwide","Whooping cough"
"2016-07-17",4.05,2016,"July 11–17, 2016","Nationwide","Herpangina"
"2016-07-17",1.27,2016,"July 11–17, 2016","Nationwide","Mumps"
"2016-07-17",0.01,2016,"July 11–17, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-07-17",0.84,2016,"July 11–17, 2016","Nationwide","Viral conjunctivitis"
"2016-07-17",0.03,2016,"July 11–17, 2016","Nationwide","Bacterial meningitis"
"2016-07-17",0.11,2016,"July 11–17, 2016","Nationwide","Viral meningitis"
"2016-07-17",0.91,2016,"July 11–17, 2016","Nationwide","Mycoplasma pneumonia"
"2016-07-17",0.01,2016,"July 11–17, 2016","Nationwide","Chlamydia pneumonia"
"2016-07-17",0.03,2016,"July 11–17, 2016","Nationwide","Rotavirus"
"2016-07-24",0.02,2016,"July 18–24, 2016","Nationwide","Flu"
"2016-07-24",0.48,2016,"July 18–24, 2016","Nationwide","Adenovirus infection"
"2016-07-24",1.74,2016,"July 18–24, 2016","Nationwide","Strep throat"
"2016-07-24",3.51,2016,"July 18–24, 2016","Nationwide","Gastroenteritis"
"2016-07-24",0.32,2016,"July 18–24, 2016","Nationwide","Chickenpox"
"2016-07-24",0.71,2016,"July 18–24, 2016","Nationwide","Hand-foot-mouth disease"
"2016-07-24",0.28,2016,"July 18–24, 2016","Nationwide","Fifth disease"
"2016-07-24",0.47,2016,"July 18–24, 2016","Nationwide","Roseola"
"2016-07-24",0.02,2016,"July 18–24, 2016","Nationwide","Whooping cough"
"2016-07-24",3.52,2016,"July 18–24, 2016","Nationwide","Herpangina"
"2016-07-24",1.22,2016,"July 18–24, 2016","Nationwide","Mumps"
"2016-07-24",0.01,2016,"July 18–24, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-07-24",0.77,2016,"July 18–24, 2016","Nationwide","Viral conjunctivitis"
"2016-07-24",0.02,2016,"July 18–24, 2016","Nationwide","Bacterial meningitis"
"2016-07-24",0.09,2016,"July 18–24, 2016","Nationwide","Viral meningitis"
"2016-07-24",0.79,2016,"July 18–24, 2016","Nationwide","Mycoplasma pneumonia"
"2016-07-24",0.01,2016,"July 18–24, 2016","Nationwide","Chlamydia pneumonia"
"2016-07-24",0.01,2016,"July 18–24, 2016","Nationwide","Rotavirus"
"2016-07-31",0.02,2016,"July 25–31, 2016","Nationwide","Flu"
"2016-07-31",0.47,2016,"July 25–31, 2016","Nationwide","Adenovirus infection"
"2016-07-31",1.77,2016,"July 25–31, 2016","Nationwide","Strep throat"
"2016-07-31",3.73,2016,"July 25–31, 2016","Nationwide","Gastroenteritis"
"2016-07-31",0.31,2016,"July 25–31, 2016","Nationwide","Chickenpox"
"2016-07-31",0.71,2016,"July 25–31, 2016","Nationwide","Hand-foot-mouth disease"
"2016-07-31",0.28,2016,"July 25–31, 2016","Nationwide","Fifth disease"
"2016-07-31",0.53,2016,"July 25–31, 2016","Nationwide","Roseola"
"2016-07-31",0.03,2016,"July 25–31, 2016","Nationwide","Whooping cough"
"2016-07-31",3.85,2016,"July 25–31, 2016","Nationwide","Herpangina"
"2016-07-31",1.31,2016,"July 25–31, 2016","Nationwide","Mumps"
"2016-07-31",0.01,2016,"July 25–31, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-07-31",0.84,2016,"July 25–31, 2016","Nationwide","Viral conjunctivitis"
"2016-07-31",0.02,2016,"July 25–31, 2016","Nationwide","Bacterial meningitis"
"2016-07-31",0.07,2016,"July 25–31, 2016","Nationwide","Viral meningitis"
"2016-07-31",1,2016,"July 25–31, 2016","Nationwide","Mycoplasma pneumonia"
"2016-07-31",0.01,2016,"July 25–31, 2016","Nationwide","Chlamydia pneumonia"
"2016-07-31",0.01,2016,"July 25–31, 2016","Nationwide","Rotavirus"
"2016-08-07",0.02,2016,"August 1–7, 2016","Nationwide","Flu"
"2016-08-07",0.42,2016,"August 1–7, 2016","Nationwide","Adenovirus infection"
"2016-08-07",1.53,2016,"August 1–7, 2016","Nationwide","Strep throat"
"2016-08-07",3.59,2016,"August 1–7, 2016","Nationwide","Gastroenteritis"
"2016-08-07",0.28,2016,"August 1–7, 2016","Nationwide","Chickenpox"
"2016-08-07",0.75,2016,"August 1–7, 2016","Nationwide","Hand-foot-mouth disease"
"2016-08-07",0.24,2016,"August 1–7, 2016","Nationwide","Fifth disease"
"2016-08-07",0.49,2016,"August 1–7, 2016","Nationwide","Roseola"
"2016-08-07",0.02,2016,"August 1–7, 2016","Nationwide","Whooping cough"
"2016-08-07",3.62,2016,"August 1–7, 2016","Nationwide","Herpangina"
"2016-08-07",1.17,2016,"August 1–7, 2016","Nationwide","Mumps"
"2016-08-07",0.01,2016,"August 1–7, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-08-07",0.81,2016,"August 1–7, 2016","Nationwide","Viral conjunctivitis"
"2016-08-07",0.03,2016,"August 1–7, 2016","Nationwide","Bacterial meningitis"
"2016-08-07",0.07,2016,"August 1–7, 2016","Nationwide","Viral meningitis"
"2016-08-07",0.93,2016,"August 1–7, 2016","Nationwide","Mycoplasma pneumonia"
"2016-08-07",0.01,2016,"August 1–7, 2016","Nationwide","Chlamydia pneumonia"
"2016-08-07",0.01,2016,"August 1–7, 2016","Nationwide","Rotavirus"
"2016-08-14",0.03,2016,"August 8–14, 2016","Nationwide","Flu"
"2016-08-14",0.36,2016,"August 8–14, 2016","Nationwide","Adenovirus infection"
"2016-08-14",1.08,2016,"August 8–14, 2016","Nationwide","Strep throat"
"2016-08-14",2.89,2016,"August 8–14, 2016","Nationwide","Gastroenteritis"
"2016-08-14",0.26,2016,"August 8–14, 2016","Nationwide","Chickenpox"
"2016-08-14",0.57,2016,"August 8–14, 2016","Nationwide","Hand-foot-mouth disease"
"2016-08-14",0.16,2016,"August 8–14, 2016","Nationwide","Fifth disease"
"2016-08-14",0.42,2016,"August 8–14, 2016","Nationwide","Roseola"
"2016-08-14",0.02,2016,"August 8–14, 2016","Nationwide","Whooping cough"
"2016-08-14",2.58,2016,"August 8–14, 2016","Nationwide","Herpangina"
"2016-08-14",1.05,2016,"August 8–14, 2016","Nationwide","Mumps"
"2016-08-14",0.01,2016,"August 8–14, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-08-14",0.62,2016,"August 8–14, 2016","Nationwide","Viral conjunctivitis"
"2016-08-14",0.02,2016,"August 8–14, 2016","Nationwide","Bacterial meningitis"
"2016-08-14",0.08,2016,"August 8–14, 2016","Nationwide","Viral meningitis"
"2016-08-14",0.93,2016,"August 8–14, 2016","Nationwide","Mycoplasma pneumonia"
"2016-08-14",0.01,2016,"August 8–14, 2016","Nationwide","Chlamydia pneumonia"
"2016-08-14",0.01,2016,"August 8–14, 2016","Nationwide","Rotavirus"
"2016-08-21",0.02,2016,"August 15–21, 2016","Nationwide","Flu"
"2016-08-21",0.38,2016,"August 15–21, 2016","Nationwide","Adenovirus infection"
"2016-08-21",0.97,2016,"August 15–21, 2016","Nationwide","Strep throat"
"2016-08-21",2.99,2016,"August 15–21, 2016","Nationwide","Gastroenteritis"
"2016-08-21",0.26,2016,"August 15–21, 2016","Nationwide","Chickenpox"
"2016-08-21",0.5,2016,"August 15–21, 2016","Nationwide","Hand-foot-mouth disease"
"2016-08-21",0.14,2016,"August 15–21, 2016","Nationwide","Fifth disease"
"2016-08-21",0.46,2016,"August 15–21, 2016","Nationwide","Roseola"
"2016-08-21",0.02,2016,"August 15–21, 2016","Nationwide","Whooping cough"
"2016-08-21",1.47,2016,"August 15–21, 2016","Nationwide","Herpangina"
"2016-08-21",1.09,2016,"August 15–21, 2016","Nationwide","Mumps"
"2016-08-21",0.01,2016,"August 15–21, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-08-21",0.79,2016,"August 15–21, 2016","Nationwide","Viral conjunctivitis"
"2016-08-21",0.02,2016,"August 15–21, 2016","Nationwide","Bacterial meningitis"
"2016-08-21",0.09,2016,"August 15–21, 2016","Nationwide","Viral meningitis"
"2016-08-21",0.88,2016,"August 15–21, 2016","Nationwide","Mycoplasma pneumonia"
"2016-08-21",0.01,2016,"August 15–21, 2016","Nationwide","Chlamydia pneumonia"
"2016-08-21",0.01,2016,"August 15–21, 2016","Nationwide","Rotavirus"
"2016-08-28",0.03,2016,"August 22–28, 2016","Nationwide","Flu"
"2016-08-28",0.36,2016,"August 22–28, 2016","Nationwide","Adenovirus infection"
"2016-08-28",1.12,2016,"August 22–28, 2016","Nationwide","Strep throat"
"2016-08-28",3.5,2016,"August 22–28, 2016","Nationwide","Gastroenteritis"
"2016-08-28",0.25,2016,"August 22–28, 2016","Nationwide","Chickenpox"
"2016-08-28",0.62,2016,"August 22–28, 2016","Nationwide","Hand-foot-mouth disease"
"2016-08-28",0.17,2016,"August 22–28, 2016","Nationwide","Fifth disease"
"2016-08-28",0.54,2016,"August 22–28, 2016","Nationwide","Roseola"
"2016-08-28",0.02,2016,"August 22–28, 2016","Nationwide","Whooping cough"
"2016-08-28",1.86,2016,"August 22–28, 2016","Nationwide","Herpangina"
"2016-08-28",1.06,2016,"August 22–28, 2016","Nationwide","Mumps"
"2016-08-28",0.01,2016,"August 22–28, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-08-28",0.95,2016,"August 22–28, 2016","Nationwide","Viral conjunctivitis"
"2016-08-28",0.02,2016,"August 22–28, 2016","Nationwide","Bacterial meningitis"
"2016-08-28",0.07,2016,"August 22–28, 2016","Nationwide","Viral meningitis"
"2016-08-28",0.86,2016,"August 22–28, 2016","Nationwide","Mycoplasma pneumonia"
"2016-08-28",0.02,2016,"August 22–28, 2016","Nationwide","Chlamydia pneumonia"
"2016-08-28",0,2016,"August 22–28, 2016","Nationwide","Rotavirus"
"2016-09-04",0.03,2016,"August 29 – September 4, 2016","Nationwide","Flu"
"2016-09-04",0.43,2016,"August 29 – September 4, 2016","Nationwide","Adenovirus infection"
"2016-09-04",1.26,2016,"August 29 – September 4, 2016","Nationwide","Strep throat"
"2016-09-04",3.9,2016,"August 29 – September 4, 2016","Nationwide","Gastroenteritis"
"2016-09-04",0.22,2016,"August 29 – September 4, 2016","Nationwide","Chickenpox"
"2016-09-04",0.7,2016,"August 29 – September 4, 2016","Nationwide","Hand-foot-mouth disease"
"2016-09-04",0.17,2016,"August 29 – September 4, 2016","Nationwide","Fifth disease"
"2016-09-04",0.54,2016,"August 29 – September 4, 2016","Nationwide","Roseola"
"2016-09-04",0.03,2016,"August 29 – September 4, 2016","Nationwide","Whooping cough"
"2016-09-04",1.95,2016,"August 29 – September 4, 2016","Nationwide","Herpangina"
"2016-09-04",0.94,2016,"August 29 – September 4, 2016","Nationwide","Mumps"
"2016-09-04",0.01,2016,"August 29 – September 4, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-09-04",0.9,2016,"August 29 – September 4, 2016","Nationwide","Viral conjunctivitis"
"2016-09-04",0.02,2016,"August 29 – September 4, 2016","Nationwide","Bacterial meningitis"
"2016-09-04",0.11,2016,"August 29 – September 4, 2016","Nationwide","Viral meningitis"
"2016-09-04",0.88,2016,"August 29 – September 4, 2016","Nationwide","Mycoplasma pneumonia"
"2016-09-04",0,2016,"August 29 – September 4, 2016","Nationwide","Chlamydia pneumonia"
"2016-09-04",0.01,2016,"August 29 – September 4, 2016","Nationwide","Rotavirus"
"2016-09-11",0.05,2016,"September 5–11, 2016","Nationwide","Flu"
"2016-09-11",0.39,2016,"September 5–11, 2016","Nationwide","Adenovirus infection"
"2016-09-11",1.44,2016,"September 5–11, 2016","Nationwide","Strep throat"
"2016-09-11",3.76,2016,"September 5–11, 2016","Nationwide","Gastroenteritis"
"2016-09-11",0.26,2016,"September 5–11, 2016","Nationwide","Chickenpox"
"2016-09-11",0.73,2016,"September 5–11, 2016","Nationwide","Hand-foot-mouth disease"
"2016-09-11",0.17,2016,"September 5–11, 2016","Nationwide","Fifth disease"
"2016-09-11",0.55,2016,"September 5–11, 2016","Nationwide","Roseola"
"2016-09-11",0.03,2016,"September 5–11, 2016","Nationwide","Whooping cough"
"2016-09-11",1.67,2016,"September 5–11, 2016","Nationwide","Herpangina"
"2016-09-11",0.99,2016,"September 5–11, 2016","Nationwide","Mumps"
"2016-09-11",0.01,2016,"September 5–11, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-09-11",1,2016,"September 5–11, 2016","Nationwide","Viral conjunctivitis"
"2016-09-11",0.05,2016,"September 5–11, 2016","Nationwide","Bacterial meningitis"
"2016-09-11",0.06,2016,"September 5–11, 2016","Nationwide","Viral meningitis"
"2016-09-11",0.85,2016,"September 5–11, 2016","Nationwide","Mycoplasma pneumonia"
"2016-09-11",0.01,2016,"September 5–11, 2016","Nationwide","Chlamydia pneumonia"
"2016-09-11",0.02,2016,"September 5–11, 2016","Nationwide","Rotavirus"
"2016-09-18",0.09,2016,"September 12–18, 2016","Nationwide","Flu"
"2016-09-18",0.37,2016,"September 12–18, 2016","Nationwide","Adenovirus infection"
"2016-09-18",1.6,2016,"September 12–18, 2016","Nationwide","Strep throat"
"2016-09-18",3.71,2016,"September 12–18, 2016","Nationwide","Gastroenteritis"
"2016-09-18",0.27,2016,"September 12–18, 2016","Nationwide","Chickenpox"
"2016-09-18",0.8,2016,"September 12–18, 2016","Nationwide","Hand-foot-mouth disease"
"2016-09-18",0.13,2016,"September 12–18, 2016","Nationwide","Fifth disease"
"2016-09-18",0.55,2016,"September 12–18, 2016","Nationwide","Roseola"
"2016-09-18",0.02,2016,"September 12–18, 2016","Nationwide","Whooping cough"
"2016-09-18",1.43,2016,"September 12–18, 2016","Nationwide","Herpangina"
"2016-09-18",1.07,2016,"September 12–18, 2016","Nationwide","Mumps"
"2016-09-18",0.02,2016,"September 12–18, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-09-18",0.96,2016,"September 12–18, 2016","Nationwide","Viral conjunctivitis"
"2016-09-18",0.01,2016,"September 12–18, 2016","Nationwide","Bacterial meningitis"
"2016-09-18",0.08,2016,"September 12–18, 2016","Nationwide","Viral meningitis"
"2016-09-18",0.95,2016,"September 12–18, 2016","Nationwide","Mycoplasma pneumonia"
"2016-09-18",0.02,2016,"September 12–18, 2016","Nationwide","Chlamydia pneumonia"
"2016-09-18",0.01,2016,"September 12–18, 2016","Nationwide","Rotavirus"
"2016-09-25",0.12,2016,"September 19–25, 2016","Nationwide","Flu"
"2016-09-25",0.25,2016,"September 19–25, 2016","Nationwide","Adenovirus infection"
"2016-09-25",1.2,2016,"September 19–25, 2016","Nationwide","Strep throat"
"2016-09-25",2.94,2016,"September 19–25, 2016","Nationwide","Gastroenteritis"
"2016-09-25",0.26,2016,"September 19–25, 2016","Nationwide","Chickenpox"
"2016-09-25",0.79,2016,"September 19–25, 2016","Nationwide","Hand-foot-mouth disease"
"2016-09-25",0.1,2016,"September 19–25, 2016","Nationwide","Fifth disease"
"2016-09-25",0.44,2016,"September 19–25, 2016","Nationwide","Roseola"
"2016-09-25",0.02,2016,"September 19–25, 2016","Nationwide","Whooping cough"
"2016-09-25",0.88,2016,"September 19–25, 2016","Nationwide","Herpangina"
"2016-09-25",0.94,2016,"September 19–25, 2016","Nationwide","Mumps"
"2016-09-25",0.01,2016,"September 19–25, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-09-25",0.83,2016,"September 19–25, 2016","Nationwide","Viral conjunctivitis"
"2016-09-25",0.03,2016,"September 19–25, 2016","Nationwide","Bacterial meningitis"
"2016-09-25",0.07,2016,"September 19–25, 2016","Nationwide","Viral meningitis"
"2016-09-25",0.84,2016,"September 19–25, 2016","Nationwide","Mycoplasma pneumonia"
"2016-09-25",0.01,2016,"September 19–25, 2016","Nationwide","Chlamydia pneumonia"
"2016-09-25",0.01,2016,"September 19–25, 2016","Nationwide","Rotavirus"
"2016-10-02",0.16,2016,"September 26 – October 2, 2016","Nationwide","Flu"
"2016-10-02",0.28,2016,"September 26 – October 2, 2016","Nationwide","Adenovirus infection"
"2016-10-02",1.5,2016,"September 26 – October 2, 2016","Nationwide","Strep throat"
"2016-10-02",3.64,2016,"September 26 – October 2, 2016","Nationwide","Gastroenteritis"
"2016-10-02",0.28,2016,"September 26 – October 2, 2016","Nationwide","Chickenpox"
"2016-10-02",1.08,2016,"September 26 – October 2, 2016","Nationwide","Hand-foot-mouth disease"
"2016-10-02",0.15,2016,"September 26 – October 2, 2016","Nationwide","Fifth disease"
"2016-10-02",0.49,2016,"September 26 – October 2, 2016","Nationwide","Roseola"
"2016-10-02",0.03,2016,"September 26 – October 2, 2016","Nationwide","Whooping cough"
"2016-10-02",0.98,2016,"September 26 – October 2, 2016","Nationwide","Herpangina"
"2016-10-02",1.2,2016,"September 26 – October 2, 2016","Nationwide","Mumps"
"2016-10-02",0.03,2016,"September 26 – October 2, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-10-02",1.01,2016,"September 26 – October 2, 2016","Nationwide","Viral conjunctivitis"
"2016-10-02",0.02,2016,"September 26 – October 2, 2016","Nationwide","Bacterial meningitis"
"2016-10-02",0.07,2016,"September 26 – October 2, 2016","Nationwide","Viral meningitis"
"2016-10-02",1.18,2016,"September 26 – October 2, 2016","Nationwide","Mycoplasma pneumonia"
"2016-10-02",0.02,2016,"September 26 – October 2, 2016","Nationwide","Chlamydia pneumonia"
"2016-10-02",0.01,2016,"September 26 – October 2, 2016","Nationwide","Rotavirus"
"2016-10-09",0.23,2016,"October 3–9, 2016","Nationwide","Flu"
"2016-10-09",0.26,2016,"October 3–9, 2016","Nationwide","Adenovirus infection"
"2016-10-09",1.61,2016,"October 3–9, 2016","Nationwide","Strep throat"
"2016-10-09",3.69,2016,"October 3–9, 2016","Nationwide","Gastroenteritis"
"2016-10-09",0.29,2016,"October 3–9, 2016","Nationwide","Chickenpox"
"2016-10-09",1.39,2016,"October 3–9, 2016","Nationwide","Hand-foot-mouth disease"
"2016-10-09",0.12,2016,"October 3–9, 2016","Nationwide","Fifth disease"
"2016-10-09",0.47,2016,"October 3–9, 2016","Nationwide","Roseola"
"2016-10-09",0.02,2016,"October 3–9, 2016","Nationwide","Whooping cough"
"2016-10-09",1.02,2016,"October 3–9, 2016","Nationwide","Herpangina"
"2016-10-09",1.11,2016,"October 3–9, 2016","Nationwide","Mumps"
"2016-10-09",0.01,2016,"October 3–9, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-10-09",0.97,2016,"October 3–9, 2016","Nationwide","Viral conjunctivitis"
"2016-10-09",0.04,2016,"October 3–9, 2016","Nationwide","Bacterial meningitis"
"2016-10-09",0.06,2016,"October 3–9, 2016","Nationwide","Viral meningitis"
"2016-10-09",1.33,2016,"October 3–9, 2016","Nationwide","Mycoplasma pneumonia"
"2016-10-09",0.02,2016,"October 3–9, 2016","Nationwide","Chlamydia pneumonia"
"2016-10-09",0.01,2016,"October 3–9, 2016","Nationwide","Rotavirus"
"2016-10-16",0.24,2016,"October 10–16, 2016","Nationwide","Flu"
"2016-10-16",0.21,2016,"October 10–16, 2016","Nationwide","Adenovirus infection"
"2016-10-16",1.28,2016,"October 10–16, 2016","Nationwide","Strep throat"
"2016-10-16",3.43,2016,"October 10–16, 2016","Nationwide","Gastroenteritis"
"2016-10-16",0.26,2016,"October 10–16, 2016","Nationwide","Chickenpox"
"2016-10-16",1.09,2016,"October 10–16, 2016","Nationwide","Hand-foot-mouth disease"
"2016-10-16",0.09,2016,"October 10–16, 2016","Nationwide","Fifth disease"
"2016-10-16",0.41,2016,"October 10–16, 2016","Nationwide","Roseola"
"2016-10-16",0.02,2016,"October 10–16, 2016","Nationwide","Whooping cough"
"2016-10-16",0.55,2016,"October 10–16, 2016","Nationwide","Herpangina"
"2016-10-16",0.94,2016,"October 10–16, 2016","Nationwide","Mumps"
"2016-10-16",0.01,2016,"October 10–16, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-10-16",0.77,2016,"October 10–16, 2016","Nationwide","Viral conjunctivitis"
"2016-10-16",0.02,2016,"October 10–16, 2016","Nationwide","Bacterial meningitis"
"2016-10-16",0.05,2016,"October 10–16, 2016","Nationwide","Viral meningitis"
"2016-10-16",1.23,2016,"October 10–16, 2016","Nationwide","Mycoplasma pneumonia"
"2016-10-16",0.01,2016,"October 10–16, 2016","Nationwide","Chlamydia pneumonia"
"2016-10-16",0.01,2016,"October 10–16, 2016","Nationwide","Rotavirus"
"2016-10-23",0.37,2016,"October 17–23, 2016","Nationwide","Flu"
"2016-10-23",0.22,2016,"October 17–23, 2016","Nationwide","Adenovirus infection"
"2016-10-23",1.72,2016,"October 17–23, 2016","Nationwide","Strep throat"
"2016-10-23",4.36,2016,"October 17–23, 2016","Nationwide","Gastroenteritis"
"2016-10-23",0.29,2016,"October 17–23, 2016","Nationwide","Chickenpox"
"2016-10-23",1.04,2016,"October 17–23, 2016","Nationwide","Hand-foot-mouth disease"
"2016-10-23",0.13,2016,"October 17–23, 2016","Nationwide","Fifth disease"
"2016-10-23",0.43,2016,"October 17–23, 2016","Nationwide","Roseola"
"2016-10-23",0.02,2016,"October 17–23, 2016","Nationwide","Whooping cough"
"2016-10-23",0.4,2016,"October 17–23, 2016","Nationwide","Herpangina"
"2016-10-23",1.27,2016,"October 17–23, 2016","Nationwide","Mumps"
"2016-10-23",0,2016,"October 17–23, 2016","Nationwide","Hemorrhagic conjunctivitis"
"2016-10-23",0.89,2016,"October 17–23, 2016","Nationwide","Viral conjunctivitis"
"2016-10-23",0.02,2016,"October 17–23, 2016","Nationwide","Bacterial meningitis"
