"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年51週(12月15日～12月21日)","2025年12月24日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","126127","32.73","1480","0.63","750","0.32","6512","2.77","12510","5.33","908","0.39","136","0.06","1191","0.51","509","0.22","51","0.02","80","0.03","9","0.01","419","0.60","15","0.03","13","0.03","389","0.81","6","0.01","12","0.02","4778","1.24"
"北海道","3145","18.83","207","2.05","44","0.44","493","4.88","342","3.39","81","0.80","18","0.18","51","0.50","16","0.16","3","0.03","3","0.03","-","-","2","0.07","-","-","1","0.04","46","2.00","-","-","-","-","735","4.40"
"青森県","1059","20.37","11","0.32","11","0.32","46","1.35","101","2.97","22","0.65","-","-","3","0.09","8","0.24","2","0.06","1","0.03","-","-","-","-","-","-","-","-","9","1.50","-","-","-","-","70","1.35"
"岩手県","655","15.60","16","0.59","7","0.26","70","2.59","214","7.93","16","0.59","3","0.11","33","1.22","7","0.26","1","0.04","-","-","-","-","5","0.36","1","0.05","-","-","10","0.53","-","-","1","0.05","112","2.67"
"宮城県","1174","21.35","8","0.26","8","0.26","81","2.61","120","3.87","8","0.26","-","-","12","0.39","11","0.35","-","-","2","0.06","-","-","10","0.83","-","-","-","-","11","1.10","-","-","-","-","114","2.07"
"秋田県","283","11.32","2","0.15","1","0.08","23","1.77","46","3.54","10","0.77","-","-","11","0.85","3","0.23","-","-","-","-","2","0.29","1","0.14","-","-","-","-","14","1.75","-","-","-","-","45","1.80"
"山形県","997","25.56","28","1.08","12","0.46","122","4.69","99","3.81","9","0.35","-","-","25","0.96","6","0.23","-","-","-","-","-","-","-","-","-","-","-","-","6","0.60","-","-","-","-","64","1.64"
"福島県","783","16.31","26","0.93","4","0.14","64","2.29","144","5.14","16","0.57","-","-","3","0.11","7","0.25","1","0.04","-","-","-","-","15","1.15","-","-","-","-","8","1.14","1","0.14","2","0.29","184","3.83"
"茨城県","2305","34.40","11","0.30","14","0.38","199","5.38","235","6.35","23","0.62","-","-","7","0.19","5","0.14","3","0.08","1","0.03","-","-","28","1.65","-","-","-","-","9","0.69","-","-","-","-","145","2.16"
