"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026年03週(01月12日～01月18日)","2026年01月21日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","43027","11.33","1430","0.62","504","0.22","5115","2.22","15412","6.68","715","0.31","100","0.04","606","0.26","554","0.24","45","0.02","54","0.02","11","0.02","303","0.44","5","0.01","12","0.02","245","0.51","4","0.01","17","0.04","5833","1.54"
"北海道","748","4.45","130","1.27","22","0.22","352","3.45","395","3.87","52","0.51","1","0.01","31","0.30","14","0.14","1","0.01","-","-","-","-","2","0.07","-","-","-","-","14","0.61","-","-","-","-","821","4.89"
"青森県","313","6.02","22","0.65","2","0.06","32","0.94","128","3.76","6","0.18","-","-","-","-","9","0.26","1","0.03","-","-","-","-","-","-","-","-","-","-","5","0.83","-","-","-","-","111","2.13"
"岩手県","242","5.76","11","0.41","2","0.07","62","2.30","186","6.89","12","0.44","-","-","17","0.63","2","0.07","-","-","-","-","-","-","3","0.21","-","-","1","0.05","3","0.16","-","-","-","-","121","2.88"
"宮城県","663","12.05","17","0.55","8","0.26","69","2.23","142","4.58","6","0.19","1","0.03","10","0.32","5","0.16","-","-","-","-","1","0.08","6","0.50","-","-","-","-","4","0.40","-","-","-","-","181","3.29"
"秋田県","123","4.92","12","0.92","1","0.08","20","1.54","47","3.62","5","0.38","1","0.08","2","0.15","3","0.23","-","-","-","-","1","0.14","3","0.43","-","-","-","-","10","1.25","-","-","-","-","74","2.96"
"山形県","240","6.32","47","1.81","16","0.62","105","4.04","117","4.50","12","0.46","3","0.12","7","0.27","11","0.42","-","-","-","-","-","-","4","0.50","-","-","1","0.10","5","0.50","-","-","-","-","102","2.68"
"福島県","380","7.92","22","0.79","7","0.25","46","1.64","147","5.25","14","0.50","-","-","1","0.04","7","0.25","-","-","2","0.07","-","-","15","1.15","-","-","-","-","3","0.43","1","0.14","-","-","195","4.06"
"茨城県","841","12.55","14","0.38","11","0.30","147","3.97","339","9.16","9","0.24","1","0.03","3","0.08","7","0.19","1","0.03","1","0.03","-","-","22","1.29","-","-","-","-","9","0.69","-","-","1","0.08","158","2.36"
"栃木県","411","8.74","13","0.48","2","0.07","64","2.37","171","6.33","10","0.37","-","-","-","-","6","0.22","2","0.07","-","-","-","-","5","0.42","-","-","-","-","9","1.29","-","-","-","-","180","3.83"
"群馬県","372","8.27","23","0.92","7","0.28","48","1.92","349","13.96","10","0.40","-","-","3","0.12","10","0.40","-","-","1","0.04","-","-","4","0.40","-","-","-","-","14","1.56","-","-","3","0.33","82","1.82"
"埼玉県","2153","12.23","48","0.43","13","0.12","306","2.76","1009","9.09","46","0.41","9","0.08","6","0.05","29","0.26","4","0.04","4","0.04","1","0.02","10","0.23","-","-","1","0.08","7","0.58","-","-","-","-","420","2.39"
